업종명,업소명,소재지(도로명),소재지(지번),소재지전화,업태명
일반음식점,송담추어탕,"충청남도 천안시 서북구 불당25로 192, 2층 211,212호 (불당동, 골든프라자2)",충청남도 천안시 서북구 불당동 1487 , 041- 902-8880,한식
일반음식점,경동집,"충청남도 천안시 서북구 풍천원1길 13, 1층 (성정동)",충청남도 천안시 서북구 성정동 635-17 ,,식육(숯불구이)
일반음식점,오룡보신탕,"충청남도 천안시 서북구 천안대로 1028, 1층 (두정동)",충청남도 천안시 서북구 두정동 397-2 ,,탕류(보신용)
일반음식점,밤도깨비,"충청남도 천안시 서북구 성정두정로 70, 1층 114호 (두정동, 아크로텔천안두정)",충청남도 천안시 서북구 두정동 1464 ,,정종/대포집/소주방
일반음식점,마로네,"충청남도 천안시 서북구 불당28길 22, 1층 (불당동)",충청남도 천안시 서북구 불당동 1603 ,,경양식
일반음식점,연진푸드,"충청남도 천안시 서북구 불당21로 65, 2층 201호 (불당동, 더다움프라자)",충청남도 천안시 서북구 불당동 1538 ,,정종/대포집/소주방
일반음식점,베이클보쌈엔갈릭족발,"충청남도 천안시 서북구 서부8길 3-2, 1층 (성정동)",충청남도 천안시 서북구 성정동 679-38 ,,한식
일반음식점,까페이베리코,"충청남도 천안시 서북구 백석공단1로 10, 천안미래에이스하이테크시티 1층 지원121,지원122호 (백석동)",충청남도 천안시 서북구 백석동 1206 ,041 -412 -8808,호프/통닭
일반음식점,멘야타마시,"충청남도 천안시 서북구 불당25로 142, 1층 117호 (불당동, 골든프라자)",충청남도 천안시 서북구 불당동 1540 ,,일식
일반음식점,창대김밥,"충청남도 천안시 서북구 북일로 4, 1층 (두정동)",충청남도 천안시 서북구 두정동 25-23 ,,한식
일반음식점,부부식당,"충청남도 천안시 서북구 봉정로 273, 1층 104호 (성정동, 엠엔에이빌딩)",충청남도 천안시 서북구 성정동 1413 ,,한식
일반음식점,플로몬드,"충청남도 천안시 서북구 불당19로 95, 상가동 지2층 122호 (불당동, 천안불당린스트라우스1단지)",충청남도 천안시 서북구 불당동 1545 , 041- 575-0365,기타
일반음식점,선우네만두집,"충청남도 천안시 서북구 성환읍 성환중앙로 48-3, 1층",충청남도 천안시 서북구 성환읍 성환리 351-16 ,,한식
일반음식점,바쿠스,"충청남도 천안시 서북구 검은들3길 25, 3층 301호 (불당동)",충청남도 천안시 서북구 불당동 707 ,,정종/대포집/소주방
일반음식점,청년다방쌍용점,"충청남도 천안시 서북구 월봉로 86, 1층 (쌍용동, 용호빌딩)",충청남도 천안시 서북구 쌍용동 1492 ,,분식
일반음식점,크래프트한스,"충청남도 천안시 서북구 불당25로 200, 1층 104호 (불당동, NS타워)",충청남도 천안시 서북구 불당동 1488 ,,호프/통닭
일반음식점,뚝생김,"충청남도 천안시 서북구 불당25로 142, 2층 207호 (불당동, 골든프라자)",충청남도 천안시 서북구 불당동 1540 , 041- 564-7200,한식
일반음식점,어반라운지,"충청남도 천안시 서북구 한들1로 126-15, 5층 (백석동)",충청남도 천안시 서북구 백석동 1108 , 041- 568-8680,경양식
일반음식점,송탄최네집부대찌개신불당점,"충청남도 천안시 서북구 불당25로 142, 1층 118,119호 (불당동, 골든프라자)",충청남도 천안시 서북구 불당동 1540 ,,"외국음식전문점(인도,태국등)"
일반음식점,세종이도삼계탕불당점,"충청남도 천안시 서북구 불당25로 192, 2층 208~210호 (불당동, 골든프라자2)",충청남도 천안시 서북구 불당동 1487 , 041- 567-5957,한식
일반음식점,주식회사들밥푸드,"충청남도 천안시 서북구 불당25로 192, 2층 203,204호 (불당동, 골든프라자2)",충청남도 천안시 서북구 불당동 1487 , 041- 557-6636,한식
일반음식점,임대장,"충청남도 천안시 서북구 불당33길 45, 1층 104,105호 (불당동, 더테라스)",충청남도 천안시 서북구 불당동 1634 , 041- 522-5411,식육(숯불구이)
일반음식점,샤브쌈주머니불당점,"충청남도 천안시 서북구 불당25로 138, 2층 203~205호 (불당동, 선우프라자)",충청남도 천안시 서북구 불당동 1539 , 041- 552-1987,한식
일반음식점,그집,"충청남도 천안시 서북구 두정로 228, 1층 111호 (두정동, 디지털월드)",충청남도 천안시 서북구 두정동 1467 ,,호프/통닭
일반음식점,장미네,"충청남도 천안시 서북구 차돌들길 14, 주1동 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 210-16 , 041- 574-5917,식육(숯불구이)
일반음식점,카페지음,"충청남도 천안시 서북구 동서대로 138, 1층 (성정동)",충청남도 천안시 서북구 성정동 624-1 ,,기타
일반음식점,산쪼메,"충청남도 천안시 서북구 검은들3길 60, 1층 102호 (불당동, 리치프라자)",충청남도 천안시 서북구 불당동 732 ,,정종/대포집/소주방
일반음식점,콧수염편의점포차,"충청남도 천안시 서북구 월봉로 38, 2층 (쌍용동)",충청남도 천안시 서북구 쌍용동 159-10 2층 ,,정종/대포집/소주방
일반음식점,황가네뒷고기두정점,"충청남도 천안시 서북구 두정역서1길 4-4, 1층 (두정동)",충청남도 천안시 서북구 두정동 1628 ,,식육(숯불구이)
일반음식점,본품안,"충청남도 천안시 서북구 성성2길 152, 1층 (성성동)",충청남도 천안시 서북구 성성동 296 , 041- 566-3926,한식
일반음식점,더테라스,"충청남도 천안시 서북구 불당33길 45, 4층 401호 (불당동, 더테라스)",충청남도 천안시 서북구 불당동 1634 ,,정종/대포집/소주방
일반음식점,마라이족,"충청남도 천안시 서북구 부성4길 3, 1층 (두정동)",충청남도 천안시 서북구 두정동 975-1 , 041- 555-9779,한식
일반음식점,심야오뎅두정점,"충청남도 천안시 서북구 오성로 77, 1층 (두정동)",충청남도 천안시 서북구 두정동 832-1 ,,정종/대포집/소주방
일반음식점,동까스돈가스,"충청남도 천안시 서북구 불당33길 45, 2층 201호 (불당동, 더테라스)",충청남도 천안시 서북구 불당동 1634 , 041- 555-1957,일식
일반음식점,복덩이,"충청남도 천안시 서북구 직산읍 삼은2길 21, 1층",충청남도 천안시 서북구 직산읍 삼은리 76-537 외1필지 ,,한식
일반음식점,이번지깡통집,"충청남도 천안시 서북구 불당32길 3-9, 1층 (불당동)",충청남도 천안시 서북구 불당동 1700 ,041 -522 -4878,"외국음식전문점(인도,태국등)"
일반음식점,행운식당,"충청남도 천안시 서북구 성정로 120, 1층 (성정동)",충청남도 천안시 서북구 성정동 159-22 ,,분식
일반음식점,송혜경막국수,"충청남도 천안시 서북구 월봉5길 46, 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 1627 ,041 -579 -8610,한식
일반음식점,잉플,"충청남도 천안시 서북구 불당2길 34-5, 1층 (불당동)",충청남도 천안시 서북구 불당동 913 ,,기타
일반음식점,치킨플러스천안성환점,"충청남도 천안시 서북구 성환읍 종합시장길 12, 1층",충청남도 천안시 서북구 성환읍 성환리 344-118 ,,"외국음식전문점(인도,태국등)"
일반음식점,쭈꾸쭈꾸,"충청남도 천안시 서북구 불당16길 10, 1층 (불당동)",충청남도 천안시 서북구 불당동 1324 ,,한식
일반음식점,9363,"충청남도 천안시 서북구 원두정9길 29, 1층 (두정동)",충청남도 천안시 서북구 두정동 936-3 황금빌딩 ,,한식
일반음식점,통통애만두,"충청남도 천안시 서북구 음봉로 909-11, 1동 2층 (백석동)",충청남도 천안시 서북구 백석동 604-2 ,041 -567 -5501,분식
일반음식점,신도쿄참치,"충청남도 천안시 서북구 성정두정로 19, 2층 204호 (성정동, 리슈빌디에스)",충청남도 천안시 서북구 성정동 1475 ,,일식
일반음식점,빨간모자피자천안두정점,"충청남도 천안시 서북구 두정역서3길 23, 1층 108호 (두정동, 두정역하이렉스타운)",충청남도 천안시 서북구 두정동 76 ,,일식
일반음식점,요건몰낙지,"충청남도 천안시 서북구 백석공단1로 10, 2층 지원254,255호 (백석동, 천안미래에이스하이테크시티)",충청남도 천안시 서북구 백석동 1206 ,041 -906 -8868,한식
일반음식점,라쉬,"충청남도 천안시 서북구 공원로 120, 근린생활시설-4동 지하1층 3호 (불당동, 천안불당2차중흥S클래스프라디움레이크)",충청남도 천안시 서북구 불당동 1284 천안불당2차 중흥s클레스 프라디움레이크 근린생활시설4동 3호,,정종/대포집/소주방
일반음식점,감성초밥,"충청남도 천안시 서북구 두정로 127, 1층 (두정동, B1989)",충청남도 천안시 서북구 두정동 1989 ,,한식
일반음식점,삼삼,"충청남도 천안시 서북구 백석3로 35, 1층 (백석동)",충청남도 천안시 서북구 백석동 270-6 , 041- 551-3339,한식
일반음식점,플랜비,"충청남도 천안시 서북구 불당4로 39-44, 1층 (불당동)",충청남도 천안시 서북구 불당동 840 ,,기타
일반음식점,샤모니,"충청남도 천안시 서북구 봉서5길 13, 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 794 , 041- 579-9777,정종/대포집/소주방
일반음식점,커핀그루나루북천안디티,"충청남도 천안시 서북구 신당새터2길 20, 3동 1~2층 (신당동)",충청남도 천안시 서북구 신당동 263-1 3동 ,041 -523 -8204,경양식
일반음식점,썬김밥앤분식,"충청남도 천안시 서북구 불당21로 65, 1층 113호 (불당동, 더다움프라자)",충청남도 천안시 서북구 불당동 1538 더다움프라자 113호,,한식
일반음식점,빅스타피자,"충청남도 천안시 서북구 쌍용12길 10-3, 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 1947 이화영어교습소 ,,경양식
일반음식점,야한곱창,"충청남도 천안시 서북구 서부8길 45-4, 1층 (성정동)",충청남도 천안시 서북구 성정동 687-9 ,041 -571 -2503,한식
일반음식점,역전할머니맥주,"충청남도 천안시 서북구 오성로 1, 1층 101,102호 (두정동)",충청남도 천안시 서북구 두정동 574 ,,정종/대포집/소주방
일반음식점,골목집,"충청남도 천안시 서북구 불당32길 3-10, 1층 (불당동)",충청남도 천안시 서북구 불당동 1711 ,,식육(숯불구이)
일반음식점,투다리차암점,"충청남도 천안시 서북구 밤개울2길 1-8, 1층 (차암동)",충청남도 천안시 서북구 차암동 470 ,070 -4151-7058,정종/대포집/소주방
일반음식점,몬스터꼬맹이김밥,"충청남도 천안시 서북구 두정고6길 11-10, 1층 (두정동)",충청남도 천안시 서북구 두정동 1903 태산빌딩 ,,분식
일반음식점,대동국수불당점,"충청남도 천안시 서북구 불당22대로 92, 1층 130,131호 (불당동, 마블러스티타워)","충청남도 천안시 서북구 불당동 1535-1 130,131호 ",041 -551 -5529,한식
일반음식점,더몰트하우스,"충청남도 천안시 서북구 불당31길 22, 1층 (불당동)",충청남도 천안시 서북구 불당동 1683 ,,호프/통닭
일반음식점,전라도밥상,"충청남도 천안시 서북구 음봉로 909-11, 2동 1층 (백석동)",충청남도 천안시 서북구 백석동 604-2 ,,한식
일반음식점,백마강참숯민물장어,"충청남도 천안시 서북구 미라16길 8-4, 2층 (쌍용동)",충청남도 천안시 서북구 쌍용동 309 외6필지 , 041- 575-7799,한식
일반음식점,꼬막요리전문점다원,"충청남도 천안시 서북구 불당34길 2, 2층 (불당동)",충청남도 천안시 서북구 불당동 1845 ,041 -554 -5277,한식
일반음식점,김밥나라,"충청남도 천안시 서북구 봉정로 362, 1층 (두정동)",충청남도 천안시 서북구 두정동 160 명서빌딩 ,,분식
일반음식점,누리분식,"충청남도 천안시 서북구 미라2길 26-1, 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 1187 외1필지 ,,분식
일반음식점,하나김밥,"충청남도 천안시 서북구 성거읍 성거길 20, 상가동 1층 105호 (북천안자이에뜨)",충청남도 천안시 서북구 성거읍 송남리 585 북천안자이에뜨 , 041- 621-1123,분식
일반음식점,다담초밥,"충청남도 천안시 서북구 불당31길 26, 1층 (불당동)",충청남도 천안시 서북구 불당동 1681 지혜성빌 ,041 -566 -5530,일식
일반음식점,육풍천안불당점,"충청남도 천안시 서북구 불당25로 154, 1층 101,102,103,121호 (불당동, 더블유프라자)",충청남도 천안시 서북구 불당동 1543 W타워 ,,한식
일반음식점,친구떡볶이,"충청남도 천안시 서북구 불당11로 68, 702동 1층 상가102호 (불당동, 한성필하우스)",충청남도 천안시 서북구 불당동 788 한성아파트 1층 상가102호일부 , 041- 551-4988,분식
일반음식점,욜로와,"충청남도 천안시 서북구 천안대로 999-10, 1층 (두정동)",충청남도 천안시 서북구 두정동 91-13 ,,호프/통닭
일반음식점,달빛참치,"충청남도 천안시 서북구 서부대로 416, 1동 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 1049 차사랑 ,041 -577 -2244,일식
일반음식점,양연화로두정점,"충청남도 천안시 서북구 원두정6길 10, 1층 (두정동)",충청남도 천안시 서북구 두정동 810 ,,식육(숯불구이)
일반음식점,청주우동,"충청남도 천안시 서북구 봉서5길 15, 1층 (쌍용동)",충청남도 천안시 서북구 쌍용동 795 , 041- 571-7659,분식
일반음식점,인정집,"충청남도 천안시 서북구 불당33길 46, 1층 106호 (불당동)",충청남도 천안시 서북구 불당동 1631 ,,횟집
일반음식점,신안왕소금구이불당점,"충청남도 천안시 서북구 불당33길 46, 1층 102,103,104,107,108호 (불당동)",충청남도 천안시 서북구 불당동 1631 ,,식육(숯불구이)
